year,round,grand_prix,finish_position,number,driver,constructor,stint_compounds,stint_lengths,total_stops,total_laps
2023,6,Monaco Grand Prix,13,24,ZHO,Alfa Romeo,"['S', 'H', 'I']","[1, 51, 25]",2,77
2023,6,Monaco Grand Prix,14,23,ALB,Williams,"['M', 'H', 'I']","[18, 34, 25]",2,77
2023,6,Monaco Grand Prix,15,22,TSU,AlphaTauri,"['M', 'I']","[53, 23]",1,76
2023,6,Monaco Grand Prix,16,11,PER,Red Bull Racing,"['M', 'H', 'M', 'I', 'W', 'I']","[1, 33, 19, 4, 13, 6]",5,76
2023,6,Monaco Grand Prix,17,27,HUL,Haas F1 Team,"['M', 'H', 'I', 'W']","[1, 53, 5, 17]",3,76
2023,6,Monaco Grand Prix,18,2,SAR,Williams,"['M', 'H', 'S', 'I']","[20, 3, 29, 24]",3,76
2023,6,Monaco Grand Prix,19,20,MAG,Haas F1 Team,"['H', 'W']","[55, 15]",1,70
2023,6,Monaco Grand Prix,DNF,18,STR,Aston Martin,"['H', 'I']","[50, 3]",1,53
2023,7,Spanish Grand Prix,1,1,VER,Red Bull Racing,"['M', 'H', 'S']","[26, 26, 14]",2,66
2023,7,Spanish Grand Prix,2,44,HAM,Mercedes,"['S', 'M', 'S']","[24, 26, 16]",2,66
2023,7,Spanish Grand Prix,3,63,RUS,Mercedes,"['S', 'M', 'S']","[25, 20, 21]",2,66
2023,7,Spanish Grand Prix,4,11,PER,Red Bull Racing,"['M', 'H', 'S']","[27, 23, 16]",2,66
2023,7,Spanish Grand Prix,5,55,SAI,Ferrari,"['S', 'M', 'H']","[15, 26, 25]",2,66
2023,7,Spanish Grand Prix,6,18,STR,Aston Martin,"['S', 'S', 'H']","[14, 20, 32]",2,66
2023,7,Spanish Grand Prix,7,14,ALO,Aston Martin,"['S', 'S', 'H']","[19, 25, 22]",2,66
2023,7,Spanish Grand Prix,8,31,OCO,Alpine,"['S', 'M', 'H']","[13, 22, 31]",2,66
2023,7,Spanish Grand Prix,9,24,ZHO,Alfa Romeo,"['S', 'H', 'H']","[9, 27, 30]",2,66
2023,7,Spanish Grand Prix,10,10,GAS,Alpine,"['S', 'M', 'H']","[19, 20, 27]",2,66
2023,7,Spanish Grand Prix,11,16,LEC,Ferrari,"['H', 'S', 'H']","[16, 25, 25]",2,66
2023,7,Spanish Grand Prix,12,22,TSU,AlphaTauri,"['S', 'H', 'M']","[10, 24, 32]",2,66
2023,7,Spanish Grand Prix,13,81,PIA,McLaren,"['S', 'H', 'M']","[17, 22, 26]",2,65
2023,7,Spanish Grand Prix,14,21,DEV,AlphaTauri,"['S', 'H', 'M']","[9, 29, 27]",2,65
2023,7,Spanish Grand Prix,15,27,HUL,Haas F1 Team,"['S', 'M', 'H', 'M']","[8, 18, 17, 22]",3,65
2023,7,Spanish Grand Prix,16,23,ALB,Williams,"['S', 'H', 'M']","[16, 21, 28]",2,65
2023,7,Spanish Grand Prix,17,4,NOR,McLaren,"['S', 'H', 'M', 'S']","[1, 21, 28, 15]",3,65
2023,7,Spanish Grand Prix,18,20,MAG,Haas F1 Team,"['S', 'M', 'H', 'M']","[10, 14, 18, 23]",3,65
2023,7,Spanish Grand Prix,19,77,BOT,Alfa Romeo,"['S', 'H', 'H']","[5, 34, 26]",2,65
2023,7,Spanish Grand Prix,20,2,SAR,Williams,"['M', 'H', 'H']","[17, 19, 29]",2,65
2023,8,Canadian Grand Prix,1,1,VER,Red Bull Racing,"['M', 'H', 'M']","[12, 30, 28]",2,70
2023,8,Canadian Grand Prix,2,14,ALO,Aston Martin,"['M', 'H', 'H']","[12, 29, 29]",2,70
2023,8,Canadian Grand Prix,3,44,HAM,Mercedes,"['M', 'H', 'M']","[12, 28, 30]",2,70
2023,8,Canadian Grand Prix,4,16,LEC,Ferrari,"['M', 'H']","[39, 31]",1,70
2023,8,Canadian Grand Prix,5,55,SAI,Ferrari,"['M', 'H']","[38, 32]",1,70
2023,8,Canadian Grand Prix,6,11,PER,Red Bull Racing,"['H', 'M', 'S']","[37, 31, 2]",2,70
2023,8,Canadian Grand Prix,7,23,ALB,Williams,"['M', 'H']","[12, 58]",1,70
2023,8,Canadian Grand Prix,8,31,OCO,Alpine,"['M', 'H', 'H']","[12, 24, 34]",2,70
2023,8,Canadian Grand Prix,9,18,STR,Aston Martin,"['M', 'H', 'H']","[11, 16, 43]",2,70
2023,8,Canadian Grand Prix,10,77,BOT,Alfa Romeo,"['H', 'M']","[36, 34]",1,70
2023,8,Canadian Grand Prix,11,81,PIA,McLaren,"['M', 'H', 'H']","[12, 25, 33]",2,70
2023,8,Canadian Grand Prix,12,10,GAS,Alpine,"['S', 'H', 'H']","[10, 23, 37]",2,70
2023,8,Canadian Grand Prix,13,4,NOR,McLaren,"['M', 'H', 'H']","[12, 23, 35]",2,70
2023,8,Canadian Grand Prix,14,22,TSU,AlphaTauri,"['M', 'H']","[1, 34, 35]",2,70
2023,8,Canadian Grand Prix,15,27,HUL,Haas F1 Team,"['M', 'H', 'H']","[11, 20, 38]",2,69
2023,8,Canadian Grand Prix,16,24,ZHO,Alfa Romeo,"['M', 'H', 'H']","[12, 20, 37]",2,69
2023,8,Canadian Grand Prix,17,20,MAG,Haas F1 Team,"['H', 'M', 'M']","[35, 18, 16]",2,69
2023,8,Canadian Grand Prix,18,21,DEV,AlphaTauri,"['M', 'H', 'H']","[11, 39, 19]",2,69
2023,8,Canadian Grand Prix,DNF,63,RUS,Mercedes,"['M', 'H']","[11, 42]",1,53
2023,8,Canadian Grand Prix,DNF,2,SAR,Williams,['M'],[6],0,6
2023,9,Austrian Grand Prix,1,1,VER,Red Bull Racing,"['M', 'M', 'H', 'M', 'S']","[2, 22, 25, 20, 2]",4,71
2023,9,Austrian Grand Prix,2,16,LEC,Ferrari,"['M', 'M', 'M', 'H']","[2, 13, 32, 24]",3,71
2023,9,Austrian Grand Prix,3,11,PER,Red Bull Racing,"['M', 'M', 'M', 'H']","[2, 23, 25, 21]",3,71
2023,9,Austrian Grand Prix,4,4,NOR,McLaren,"['M', 'M', 'H', 'H']","[2, 12, 27, 30]",3,71
2023,9,Austrian Grand Prix,5,14,ALO,Aston Martin,"['H', 'H', 'M', 'M']","[2, 13, 29, 27]",3,71
2023,9,Austrian Grand Prix,6,55,SAI,Ferrari,"['M', 'M', 'M', 'H']","[2, 13, 30, 26]",3,71
2023,9,Austrian Grand Prix,7,63,RUS,Mercedes,"['M', 'M', 'H', 'M']","[2, 12, 27, 30]",3,71
2023,9,Austrian Grand Prix,8,44,HAM,Mercedes,"['M', 'M', 'H', 'M']","[2, 12, 28, 29]",3,71
2023,9,Austrian Grand Prix,9,18,STR,Aston Martin,"['M', 'M', 'H', 'H', 'M']","[2, 13, 21, 18, 17]",4,71
2023,9,Austrian Grand Prix,10,10,GAS,Alpine,"['M', 'M', 'H', 'M']","[2, 12, 30, 27]",3,71
2023,9,Austrian Grand Prix,11,23,ALB,Williams,"['M', 'M', 'H', 'H']","[2, 12, 27, 30]",3,71
2023,9,Austrian Grand Prix,12,24,ZHO,Alfa Romeo,"['M', 'M', 'H', 'H']","[2, 6, 30, 32]",3,70
2023,9,Austrian Grand Prix,13,2,SAR,Williams,"['M', 'M', 'H', 'H']","[2, 12, 29, 27]",3,70
2023,9,Austrian Grand Prix,14,31,OCO,Alpine,"['M', 'M', 'H', 'H']","[2, 12, 26, 30]",3,70
2023,9,Austrian Grand Prix,15,77,BOT,Alfa Romeo,"['H', 'H', 'M', 'H']","[2, 19, 19, 30]",3,70
2023,9,Austrian Grand Prix,16,81,PIA,McLaren,"['M', 'M', 'H', 'H', 'M']","[2, 12, 8, 19, 29]",4,70
2023,9,Austrian Grand Prix,17,21,DEV,AlphaTauri,"['M', 'M', 'H', 'M']","[2, 10, 25, 33]",3,70
2023,9,Austrian Grand Prix,18,20,MAG,Haas F1 Team,"['H', 'M', 'H', 'H']","[1, 1, 32, 36]",3,70
2023,9,Austrian Grand Prix,19,22,TSU,AlphaTauri,"['M', 'H', 'H', 'H', 'M']","[1, 1, 21, 20, 27]",4,70
2023,9,Austrian Grand Prix,DNF,27,HUL,Haas F1 Team,"['M', 'M', 'H']","[1, 9, 2]",2,12
2023,10,British Grand Prix,1,1,VER,Red Bull Racing,"['M', 'S']","[33, 19]",1,52
2023,10,British Grand Prix,2,4,NOR,McLaren,"['M', 'H']","[33, 19]",1,52
2023,10,British Grand Prix,3,44,HAM,Mercedes,"['M', 'S']","[33, 19]",1,52
2023,10,British Grand Prix,4,81,PIA,McLaren,"['M', 'H']","[29, 23]",1,52
2023,10,British Grand Prix,5,63,RUS,Mercedes,"['S', 'M']","[28, 24]",1,52
2023,10,British Grand Prix,6,11,PER,Red Bull Racing,"['M', 'S']","[28, 24]",1,52
2023,10,British Grand Prix,7,14,ALO,Aston Martin,"['M', 'S']","[33, 19]",1,52
2023,10,British Grand Prix,8,23,ALB,Williams,"['M', 'S']","[32, 20]",1,52
2023,10,British Grand Prix,9,16,LEC,Ferrari,"['M', 'H', 'M']","[18, 14, 20]",2,52
2023,10,British Grand Prix,10,55,SAI,Ferrari,"['M', 'H']","[26, 26]",1,52
2023,10,British Grand Prix,11,2,SAR,Williams,"['M', 'S']","[29, 23]",1,52
2023,10,British Grand Prix,12,77,BOT,Alfa Romeo,"['H', 'S']","[32, 20]",1,52
2023,10,British Grand Prix,13,27,HUL,Haas F1 Team,"['H', 'M', 'S']","[7, 25, 20]",2,52
2023,10,British Grand Prix,14,18,STR,Aston Martin,"['M', 'S']","[31, 21]",1,52
2023,10,British Grand Prix,15,24,ZHO,Alfa Romeo,"['M', 'H', 'S', 'S']","[24, 9, 3, 16]",3,52
2023,10,British Grand Prix,16,22,TSU,AlphaTauri,"['S', 'H', 'S']","[14, 18, 20]",2,52
2023,10,British Grand Prix,17,21,DEV,AlphaTauri,"['S', 'M', 'S']","[27, 5, 20]",2,52
2023,10,British Grand Prix,18,10,GAS,Alpine,"['M', 'S']","[31, 15]",1,46
2023,10,British Grand Prix,DNF,20,MAG,Haas F1 Team,['M'],[31],0,31
2023,10,British Grand Prix,DNF,31,OCO,Alpine,['S'],[9],0,9
2023,11,Hungarian Grand Prix,1,1,VER,Red Bull Racing,"['M', 'H', 'M']","[23, 28, 19]",2,70
2023,11,Hungarian Grand Prix,2,4,NOR,McLaren,"['M', 'H', 'M']","[17, 27, 26]",2,70
2023,11,Hungarian Grand Prix,3,11,PER,Red Bull Racing,"['H', 'M', 'M']","[24, 18, 28]",2,70
2023,11,Hungarian Grand Prix,4,44,HAM,Mercedes,"['M', 'H', 'M']","[16, 33, 21]",2,70
2023,11,Hungarian Grand Prix,5,81,PIA,McLaren,"['M', 'H', 'M']","[18, 24, 28]",2,70
2023,11,Hungarian Grand Prix,6,63,RUS,Mercedes,"['H', 'M', 'M']","[28, 18, 24]",2,70
2023,11,Hungarian Grand Prix,7,16,LEC,Ferrari,"['M', 'H', 'H']","[17, 26, 27]",2,70
2023,11,Hungarian Grand Prix,8,55,SAI,Ferrari,"['S', 'H', 'H']","[15, 29, 26]",2,70
2023,11,Hungarian Grand Prix,9,14,ALO,Aston Martin,"['M', 'H', 'H']","[20, 23, 27]",2,70
2023,11,Hungarian Grand Prix,10,18,STR,Aston Martin,"['S', 'H', 'H']","[9, 25, 35]",2,69
2023,11,Hungarian Grand Prix,11,23,ALB,Williams,"['M', 'H', 'H']","[8, 23, 38]",2,69
2023,11,Hungarian Grand Prix,12,77,BOT,Alfa Romeo,"['M', 'H', 'H']","[9, 31, 29]",2,69
2023,11,Hungarian Grand Prix,13,3,RIC,AlphaTauri,"['M', 'H', 'M']","[18, 11, 40]",2,69
2023,11,Hungarian Grand Prix,14,27,HUL,Haas F1 Team,"['M', 'H', 'H']","[16, 22, 31]",2,69
2023,11,Hungarian Grand Prix,15,22,TSU,AlphaTauri,"['S', 'H', 'M']","[9, 35, 25]",2,69
2023,11,Hungarian Grand Prix,16,24,ZHO,Alfa Romeo,"['M', 'H', 'H']","[10, 28, 31]",2,69
2023,11,Hungarian Grand Prix,17,20,MAG,Haas F1 Team,"['M', 'H', 'H']","[14, 27, 28]",2,69
2023,11,Hungarian Grand Prix,18,2,SAR,Williams,"['M', 'H', 'H']","[13, 21, 33]",2,67
2023,11,Hungarian Grand Prix,DNF,31,OCO,Alpine,['M'],[2],0,2
2023,11,Hungarian Grand Prix,DNF,10,GAS,Alpine,['S'],[1],0,1
2023,12,Belgian Grand Prix,1,1,VER,Red Bull Racing,"['S', 'M', 'S']","[14, 16, 14]",2,44
2023,12,Belgian Grand Prix,2,11,PER,Red Bull Racing,"['S', 'M', 'S']","[13, 16, 15]",2,44
2023,12,Belgian Grand Prix,3,16,LEC,Ferrari,"['S', 'M', 'S']","[13, 15, 16]",2,44
2023,12,Belgian Grand Prix,4,44,HAM,Mercedes,"['S', 'M', 'S', 'M']","[12, 15, 15, 2]",3,44
2023,12,Belgian Grand Prix,5,14,ALO,Aston Martin,"['M', 'M', 'S']","[10, 19, 15]",2,44
2023,12,Belgian Grand Prix,6,63,RUS,Mercedes,"['M', 'S']","[22, 22]",1,44
2023,12,Belgian Grand Prix,7,4,NOR,McLaren,"['M', 'H', 'S']","[5, 12, 27]",2,44
2023,12,Belgian Grand Prix,8,31,OCO,Alpine,"['S', 'M', 'S']","[6, 19, 19]",2,44
2023,12,Belgian Grand Prix,9,18,STR,Aston Martin,"['M', 'S']","[20, 24]",1,44
2023,12,Belgian Grand Prix,10,22,TSU,AlphaTauri,"['M', 'M', 'S']","[9, 15, 20]",2,44
2023,12,Belgian Grand Prix,11,10,GAS,Alpine,"['S', 'M']","[23, 21]",1,44
2023,12,Belgian Grand Prix,12,77,BOT,Alfa Romeo,"['S', 'M', 'M']","[6, 18, 20]",2,44
2023,12,Belgian Grand Prix,13,24,ZHO,Alfa Romeo,"['S', 'M', 'S']","[7, 18, 19]",2,44
2023,12,Belgian Grand Prix,14,23,ALB,Williams,"['S', 'M', 'M', 'S']","[7, 16, 10, 11]",3,44
2023,12,Belgian Grand Prix,15,20,MAG,Haas F1 Team,"['S', 'M', 'M']","[5, 20, 19]",2,44
2023,12,Belgian Grand Prix,16,3,RIC,AlphaTauri,"['S', 'M', 'M']","[5, 17, 22]",2,44
2023,12,Belgian Grand Prix,17,2,SAR,Williams,"['S', 'M', 'M', 'S']","[8, 16, 10, 10]",3,44
2023,12,Belgian Grand Prix,18,27,HUL,Haas F1 Team,"['M', 'S', 'S']","[12, 12, 20]",2,44
2023,12,Belgian Grand Prix,DNF,55,SAI,Ferrari,"['S', 'M']","[7, 16]",1,23
2023,12,Belgian Grand Prix,DNF,81,PIA,McLaren,['M'],[0],0,0
2023,13,Dutch Grand Prix,1,1,VER,Red Bull Racing,"['S', 'I', 'S', 'S', 'I', 'W', 'I']","[2, 9, 38, 12, 2, 1, 8]",6,72
2023,13,Dutch Grand Prix,2,14,ALO,Aston Martin,"['S', 'I', 'S', 'S', 'I', 'I']","[2, 8, 38, 13, 3, 8]",5,72
2023,13,Dutch Grand Prix,3,10,GAS,Alpine,"['S', 'I', 'S', 'S', 'I', 'I']","[1, 10, 35, 14, 4, 8]",5,72
2023,13,Dutch Grand Prix,4,11,PER,Red Bull Racing,"['S', 'I', 'S', 'S', 'I', 'I', 'I']","[1, 11, 33, 15, 3, 1, 8]",6,72
2023,13,Dutch Grand Prix,5,55,SAI,Ferrari,"['S', 'I', 'S', 'S', 'I', 'I']","[2, 8, 31, 19, 4, 8]",5,72
2023,13,Dutch Grand Prix,6,44,HAM,Mercedes,"['M', 'I', 'S', 'S', 'I', 'I']","[3, 6, 36, 15, 4, 8]",5,72
2023,13,Dutch Grand Prix,7,4,NOR,McLaren,"['S', 'I', 'S', 'S', 'I', 'I', 'I']","[3, 7, 32, 18, 3, 1, 8]",6,72
2023,13,Dutch Grand Prix,8,23,ALB,Williams,"['S', 'M', 'I', 'I', 'I']","[44, 17, 2, 1, 8]",4,72
2023,13,Dutch Grand Prix,9,81,PIA,McLaren,"['S', 'S', 'M', 'I', 'I', 'I']","[15, 31, 14, 3, 1, 8]",5,72
2023,13,Dutch Grand Prix,10,31,OCO,Alpine,"['S', 'I', 'S', 'S', 'W', 'I', 'I']","[2, 8, 33, 18, 2, 1, 8]",6,72
2023,13,Dutch Grand Prix,11,18,STR,Aston Martin,"['S', 'I', 'S', 'M', 'S', 'I', 'I', 'I']","[4, 5, 7, 18, 26, 3, 1, 8]",7,72
2023,13,Dutch Grand Prix,12,27,HUL,Haas F1 Team,"['S', 'M', 'S', 'I', 'I', 'I']","[16, 32, 12, 3, 1, 8]",5,72
2023,13,Dutch Grand Prix,13,40,LAW,AlphaTauri,"['S', 'I', 'S', 'M', 'S', 'I', 'I', 'I']","[1, 9, 7, 29, 13, 4, 1, 8]",7,72
2023,13,Dutch Grand Prix,14,77,BOT,Alfa Romeo,"['S', 'M', 'S', 'I', 'I', 'I']","[16, 31, 12, 4, 1, 8]",5,72
2023,13,Dutch Grand Prix,15,22,TSU,AlphaTauri,"['S', 'I', 'S', 'I', 'I', 'I']","[1, 9, 50, 3, 1, 8]",5,72
2023,13,Dutch Grand Prix,16,20,MAG,Haas F1 Team,"['S', 'I', 'S', 'M', 'I', 'I', 'I']","[1, 8, 26, 25, 3, 1, 8]",6,72
2023,13,Dutch Grand Prix,17,63,RUS,Mercedes,"['S', 'I', 'S', 'H', 'I', 'I', 'I', 'I']","[4, 6, 6, 44, 3, 1, 3, 5]",7,72
2023,13,Dutch Grand Prix,DNF,24,ZHO,Alfa Romeo,"['S', 'I', 'M', 'S', 'I']","[0, 9, 27, 23, 3]",4,62
2023,13,Dutch Grand Prix,DNF,16,LEC,Ferrari,"['S', 'I', 'S']","[1, 10, 30]",2,41
2023,13,Dutch Grand Prix,DNF,2,SAR,Williams,['S'],[14],0,14
2023,14,Italian Grand Prix,1,1,VER,Red Bull Racing,"['M', 'H']","[20, 31]",1,51
2023,14,Italian Grand Prix,2,11,PER,Red Bull Racing,"['M', 'H']","[21, 30]",1,51
2023,14,Italian Grand Prix,3,55,SAI,Ferrari,"['M', 'H']","[19, 32]",1,51
2023,14,Italian Grand Prix,4,16,LEC,Ferrari,"['M', 'H']","[20, 31]",1,51
2023,14,Italian Grand Prix,5,63,RUS,Mercedes,"['M', 'H']","[19, 32]",1,51
2023,14,Italian Grand Prix,6,44,HAM,Mercedes,"['H', 'M']","[27, 24]",1,51
2023,14,Italian Grand Prix,7,23,ALB,Williams,"['M', 'H']","[15, 36]",1,51
2023,14,Italian Grand Prix,8,4,NOR,McLaren,"['M', 'H']","[22, 29]",1,51
2023,14,Italian Grand Prix,9,14,ALO,Aston Martin,"['M', 'H']","[21, 30]",1,51
2023,14,Italian Grand Prix,10,77,BOT,Alfa Romeo,"['H', 'M']","[25, 26]",1,51
2023,14,Italian Grand Prix,11,40,LAW,AlphaTauri,"['M', 'H', 'M']","[13, 20, 18]",2,51
2023,14,Italian Grand Prix,12,81,PIA,McLaren,"['M', 'H', 'M']","[23, 18, 10]",2,51
2023,14,Italian Grand Prix,13,2,SAR,Williams,"['M', 'H']","[14, 37]",1,51
2023,14,Italian Grand Prix,14,24,ZHO,Alfa Romeo,"['M', 'H', 'M']","[11, 22, 18]",2,51
2023,14,Italian Grand Prix,15,10,GAS,Alpine,"['M', 'H', 'M']","[10, 21, 20]",2,51
2023,14,Italian Grand Prix,16,18,STR,Aston Martin,"['M', 'H']","[20, 31]",1,51
2023,14,Italian Grand Prix,17,27,HUL,Haas F1 Team,"['M', 'H', 'M']","[13, 25, 12]",2,50
2023,14,Italian Grand Prix,18,20,MAG,Haas F1 Team,"['H', 'M', 'M']","[11, 21, 18]",2,50
2023,14,Italian Grand Prix,DNF,31,OCO,Alpine,"['M', 'H']","[24, 15]",1,39
2023,14,Italian Grand Prix,DNS,22,TSU,AlphaTauri,['M'],[0],0,0
2023,15,Singapore Grand Prix,1,55,SAI,Ferrari,"['M', 'H']","[20, 42]",1,62
2023,15,Singapore Grand Prix,2,4,NOR,McLaren,"['M', 'H']","[20, 42]",1,62
2023,15,Singapore Grand Prix,3,44,HAM,Mercedes,"['M', 'H', 'M']","[20, 24, 18]",2,62
2023,15,Singapore Grand Prix,4,16,LEC,Ferrari,"['S', 'H']","[20, 42]",1,62
2023,15,Singapore Grand Prix,5,1,VER,Red Bull Racing,"['H', 'M']","[40, 22]",1,62
2023,15,Singapore Grand Prix,6,10,GAS,Alpine,"['M', 'H']","[20, 42]",1,62
2023,15,Singapore Grand Prix,7,81,PIA,McLaren,"['M', 'H']","[20, 42]",1,62
2023,15,Singapore Grand Prix,8,11,PER,Red Bull Racing,"['H', 'M']","[39, 23]",1,62
2023,15,Singapore Grand Prix,9,40,LAW,AlphaTauri,"['M', 'H']","[20, 42]",1,62
2023,15,Singapore Grand Prix,10,20,MAG,Haas F1 Team,"['M', 'H', 'S']","[20, 23, 19]",2,62
2023,15,Singapore Grand Prix,11,23,ALB,Williams,"['M', 'H', 'M']","[20, 23, 19]",2,62
2023,15,Singapore Grand Prix,12,24,ZHO,Alfa Romeo,"['S', 'H', 'M']","[2, 18, 42]",2,62
2023,15,Singapore Grand Prix,13,27,HUL,Haas F1 Team,"['M', 'H']","[20, 42]",1,62
2023,15,Singapore Grand Prix,14,2,SAR,Williams,"['M', 'H', 'M']","[19, 24, 19]",2,62
2023,15,Singapore Grand Prix,15,14,ALO,Aston Martin,"['M', 'H', 'S']","[20, 24, 18]",2,62
2023,15,Singapore Grand Prix,16,63,RUS,Mercedes,"['M', 'H', 'M']","[19, 24, 18]",2,61
2023,15,Singapore Grand Prix,DNF,77,BOT,Alfa Romeo,"['H', 'M']","[39, 12]",1,51
2023,15,Singapore Grand Prix,DNF,31,OCO,Alpine,"['M', 'H']","[19, 23]",1,42
2023,15,Singapore Grand Prix,DNF,22,TSU,AlphaTauri,['S'],[0],0,0
2023,15,Singapore Grand Prix,DNS,18,STR,Aston Martin,[],[],0,0
2023,16,Japanese Grand Prix,1,1,VER,Red Bull Racing,"['M', 'M', 'H']","[16, 21, 16]",2,53
2023,16,Japanese Grand Prix,2,4,NOR,McLaren,"['M', 'H', 'H']","[17, 19, 17]",2,53
2023,16,Japanese Grand Prix,3,81,PIA,McLaren,"['M', 'H', 'H']","[13, 22, 18]",2,53
2023,16,Japanese Grand Prix,4,16,LEC,Ferrari,"['M', 'M', 'H']","[17, 17, 19]",2,53
2023,16,Japanese Grand Prix,5,44,HAM,Mercedes,"['M', 'H', 'H']","[16, 18, 19]",2,53
2023,16,Japanese Grand Prix,6,55,SAI,Ferrari,"['M', 'M', 'H']","[18, 20, 15]",2,53
2023,16,Japanese Grand Prix,7,63,RUS,Mercedes,"['M', 'H']","[24, 29]",1,53
2023,16,Japanese Grand Prix,8,14,ALO,Aston Martin,"['S', 'H', 'H']","[11, 14, 28]",2,53
2023,16,Japanese Grand Prix,9,31,OCO,Alpine,"['M', 'H', 'H']","[1, 27, 25]",2,53
2023,16,Japanese Grand Prix,10,10,GAS,Alpine,"['M', 'H', 'H']","[18, 16, 19]",2,53
2023,16,Japanese Grand Prix,11,40,LAW,AlphaTauri,"['S', 'M', 'H']","[10, 15, 27]",2,52
2023,16,Japanese Grand Prix,12,22,TSU,AlphaTauri,"['S', 'M', 'H']","[9, 21, 22]",2,52
2023,16,Japanese Grand Prix,13,24,ZHO,Alfa Romeo,"['S', 'S', 'S', 'H']","[1, 9, 19, 23]",3,52
2023,16,Japanese Grand Prix,14,27,HUL,Haas F1 Team,"['S', 'M', 'H', 'M']","[8, 13, 16, 15]",3,52
2023,16,Japanese Grand Prix,15,20,MAG,Haas F1 Team,"['M', 'H', 'H']","[12, 19, 21]",2,52
2023,16,Japanese Grand Prix,DNF,23,ALB,Williams,"['M', 'M', 'S']","[1, 12, 13]",2,26
2023,16,Japanese Grand Prix,DNF,2,SAR,Williams,"['M', 'M', 'M', 'H']","[2, 3, 16, 1]",3,22
2023,16,Japanese Grand Prix,DNF,18,STR,Aston Martin,"['S', 'M']","[14, 6]",1,20
2023,16,Japanese Grand Prix,DNF,11,PER,Red Bull Racing,"['M', 'H', 'S', 'S', 'S']","[2, 10, 1, 1, 1]",4,15
2023,16,Japanese Grand Prix,DNF,77,BOT,Alfa Romeo,"['S', 'S', 'H']","[1, 5, 1]",2,7
2023,17,Qatar Grand Prix,1,1,VER,Red Bull Racing,"['M', 'M', 'H', 'M']","[17, 17, 17, 6]",3,57
2023,17,Qatar Grand Prix,2,81,PIA,McLaren,"['M', 'M', 'M', 'H']","[12, 13, 18, 14]",3,57
2023,17,Qatar Grand Prix,3,4,NOR,McLaren,"['M', 'M', 'M', 'H']","[13, 14, 17, 13]",3,57
2023,17,Qatar Grand Prix,4,63,RUS,Mercedes,"['M', 'M', 'M', 'H', 'S']","[1, 13, 18, 18, 7]",4,57
2023,17,Qatar Grand Prix,5,16,LEC,Ferrari,"['M', 'M', 'H', 'M']","[12, 13, 18, 14]",3,57
2023,17,Qatar Grand Prix,6,14,ALO,Aston Martin,"['M', 'M', 'H', 'M']","[11, 15, 18, 13]",3,57
2023,17,Qatar Grand Prix,7,31,OCO,Alpine,"['M', 'M', 'H', 'M']","[10, 15, 18, 14]",3,57
2023,17,Qatar Grand Prix,8,77,BOT,Alfa Romeo,"['S', 'M', 'H', 'H']","[3, 18, 18, 18]",3,57
2023,17,Qatar Grand Prix,9,24,ZHO,Alfa Romeo,"['M', 'H', 'H', 'S']","[18, 17, 17, 5]",3,57
2023,17,Qatar Grand Prix,10,11,PER,Red Bull Racing,"['H', 'M', 'M', 'M']","[17, 14, 12, 14]",3,57
2023,17,Qatar Grand Prix,11,18,STR,Aston Martin,"['M', 'M', 'H', 'M']","[3, 18, 18, 18]",3,57
2023,17,Qatar Grand Prix,12,10,GAS,Alpine,"['M', 'M', 'H', 'M']","[11, 15, 18, 13]",3,57
2023,17,Qatar Grand Prix,13,23,ALB,Williams,"['M', 'M', 'H', 'H']","[18, 13, 13, 13]",3,57
2023,17,Qatar Grand Prix,14,20,MAG,Haas F1 Team,"['S', 'M', 'H', 'H']","[3, 18, 18, 17]",3,56
2023,17,Qatar Grand Prix,15,22,TSU,AlphaTauri,"['M', 'M', 'H', 'H']","[9, 13, 18, 16]",3,56
2023,17,Qatar Grand Prix,16,27,HUL,Haas F1 Team,"['M', 'H', 'M', 'H']","[13, 14, 12, 17]",3,56
2023,17,Qatar Grand Prix,17,40,LAW,AlphaTauri,"['S', 'H', 'H', 'M']","[3, 18, 18, 17]",3,56
2023,17,Qatar Grand Prix,DNF,2,SAR,Williams,"['M', 'M', 'H']","[13, 13, 14]",2,40
2023,17,Qatar Grand Prix,DNF,44,HAM,Mercedes,['S'],[0],0,0
2023,17,Qatar Grand Prix,DNS,55,SAI,Ferrari,[],[],0,0
2023,18,United States Grand Prix,1,1,VER,Red Bull Racing,"['M', 'M', 'H']","[16, 19, 21]",2,56
2023,18,United States Grand Prix,2,4,NOR,McLaren,"['M', 'H', 'H']","[17, 17, 22]",2,56
2023,18,United States Grand Prix,3,55,SAI,Ferrari,"['M', 'M', 'H']","[17, 18, 21]",2,56
2023,18,United States Grand Prix,4,11,PER,Red Bull Racing,"['M', 'M', 'H']","[17, 20, 19]",2,56
2023,18,United States Grand Prix,5,63,RUS,Mercedes,"['M', 'H', 'M']","[21, 18, 17]",2,56
2023,18,United States Grand Prix,6,10,GAS,Alpine,"['M', 'M', 'H']","[18, 19, 19]",2,56
2023,18,United States Grand Prix,7,18,STR,Aston Martin,"['H', 'M', 'M']","[20, 20, 16]",2,56
2023,18,United States Grand Prix,8,22,TSU,AlphaTauri,"['M', 'H', 'M', 'S']","[17, 17, 20, 2]",3,56
2023,18,United States Grand Prix,9,23,ALB,Williams,"['M', 'H', 'M']","[10, 19, 27]",2,56
